#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.2
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.2.2
SUBJECT_NAME : IZTECH_S004_e
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
DEVICE_PLACEMENT : 
SUBJECT_DESCRIPTION : -
DEVICE_ID : 4536
DEVICE_MODEL : AL0101
HARDWARE_VERSION : 1.0
FIRMWARE_VERSION : 1.8
MEMORY_SIZE : 7963136
LOG_SIZE : 260908
MEMORY_USAGE : 3.28 %
BATTERY_VOLTAGE : 4.1953
ERROR_FLAG : -
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : -
ORIENTATION : 16
MODE : -
INTERVAL : -
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 21/01/2025 15:25:18
CONNECTION_SYSTEM_DATE_TIME : 21/01/2025 15:24:53
CONNECTION_DEVICE_DATE_TIME : 21/01/2025 15:24:53
DEVICE_PLACEMENT : 
+-------------------------------------------------------+
DATE/TIME;EVENT;TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;IR LIGHT;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR;STATE
20/01/2025 11:04:48;0;24.69;1;224;7.46667;0;0;19;0.633333;72836.26;33.21;212;155;3.3064;5.7531;7.8314;10.3275;12.3541;14.1523;16.9143;22.4594;66088.30;59.98;0
20/01/2025 11:05:18;0;24.88;1;228;7.6;0;0;21;0.7;73368.41;33.17;212;156;3.3195;5.7772;7.8634;10.3646;12.4487;14.2462;17.0263;22.5792;66430.40;60.12;0
20/01/2025 11:05:48;0;25.06;1;0;0;0;0;0;0;72832.59;32.90;212;156;3.2949;5.7386;7.8074;10.2870;12.3558;14.1386;16.8889;22.3902;65988.05;59.62;0
20/01/2025 11:06:18;0;25.25;1;0;0;0;0;0;0;73562.90;33.32;212;155;3.3310;5.7966;7.8890;10.3933;12.4792;14.2820;17.0636;22.6214;66661.12;60.24;0
20/01/2025 11:06:48;0;25.44;1;0;0;0;0;0;0;73590.07;33.40;212;155;3.3343;5.8046;7.8922;10.3966;12.4842;14.2889;17.0720;22.6265;66697.87;60.27;0
20/01/2025 11:07:18;0;25.62;1;0;0;0;0;0;0;75135.73;34.29;212;155;3.4050;5.9271;8.0619;10.6176;12.7496;14.5945;17.4401;23.1178;68077.02;61.60;0
20/01/2025 11:07:48;0;25.81;1;0;0;0;0;0;0;75838.43;34.80;212;155;3.4378;5.9802;8.1323;10.7137;12.8731;14.7447;17.6284;23.3760;68619.27;62.26;0
20/01/2025 11:08:18;0;26.00;1;0;0;0;0;0;0;72828.12;33.29;212;156;3.3047;5.7563;7.8234;10.2938;12.3558;14.1404;16.8838;22.3716;66095.27;59.65;0
20/01/2025 11:08:48;0;26.25;1;0;0;0;0;0;0;70407.01;32.10;212;156;3.1996;5.5759;7.5721;9.9615;11.9382;13.6555;16.2952;21.5765;64053.23;57.59;0
20/01/2025 11:09:18;0;26.44;1;0;0;0;0;0;0;68923.06;31.45;213;155;3.1355;5.4663;7.4217;9.7557;11.6863;13.3602;15.9407;21.1021;62787.62;56.37;0
20/01/2025 11:09:48;0;26.62;1;0;0;0;0;0;0;66397.06;30.27;213;155;3.0254;5.2730;7.1592;9.4015;11.2536;12.8651;15.3419;20.3002;60593.06;54.26;0
20/01/2025 11:10:18;0;26.75;1;0;0;0;0;0;0;63035.85;28.59;213;156;2.8775;5.0200;6.8087;8.9276;10.6822;12.1942;14.5363;19.2181;57688.58;51.42;0
20/01/2025 11:10:48;0;26.81;1;0;0;0;0;0;0;62932.09;28.52;213;156;2.8725;5.0136;6.7991;8.9157;10.6619;12.1737;14.5074;19.1742;57622.74;51.33;0
20/01/2025 11:11:18;0;26.88;1;0;0;0;0;0;0;65735.95;29.84;213;155;2.9958;5.2311;7.0968;9.3104;11.1403;12.7217;15.1621;20.0487;60111.93;53.65;0
20/01/2025 11:11:48;0;26.94;1;0;0;0;0;0;0;67268.25;30.53;213;155;3.0648;5.3455;7.2552;9.5246;11.4006;13.0205;15.5183;20.5146;61456.41;54.88;0
20/01/2025 11:12:18;0;26.94;1;0;0;0;0;0;0;66628.52;30.16;213;155;3.0352;5.2988;7.1912;9.4336;11.2908;12.8873;15.3521;20.2901;60943.09;54.29;0
20/01/2025 11:12:48;0;27.00;1;0;0;0;0;0;0;65790.70;29.67;213;155;3.0007;5.2408;7.1096;9.3205;11.1437;12.7132;15.1350;19.9896;60308.40;53.54;0
20/01/2025 11:13:18;0;27.00;1;0;0;0;0;0;0;62936.54;28.36;213;155;2.8742;5.0217;6.8087;8.9174;10.6585;12.1549;14.4701;19.0965;57777.17;51.19;0
20/01/2025 11:13:48;0;27.00;1;0;0;0;0;0;0;60566.80;27.25;213;155;2.7723;4.8396;6.5590;8.5868;10.2545;11.6889;13.9104;18.3504;55697.15;49.23;0
